1,2.1282,2.3446
1,2.2756,1.408
1,1.3014,1.784
1,1.8354,1.7135
1,2.8494,1.8694
1,1.7562,2.1095
1,1.6726,1.8202
1,2.2814,1.7568
1,2.7357,2.3633
1,2.2226,2.5416
1,2.1545,1.9819
1,1.6883,1.611
1,2.2092,1.5639
1,2.5961,2.1928
1,2.9623,2.7668
1,1.7979,1.7301
1,1.6172,1.4946
1,2.4426,2.0542
1,1.7568,2.2323
1,2.2315,2.1848
1,2.2871,2.4794
1,1.6507,1.5418
1,2.0451,2.819
1,2.1201,2.7054
1,2.8874,2.5105
1,1.6311,2.3959
1,2.0751,2.375
1,1.5971,1.2872
1,1.7576,0.71513
1,2.7557,2.1882
1,2.1085,1.8346
1,1.2305,1.6136
1,2.4851,1.7192
1,1.2512,1.8428
1,1.5976,1.5028
1,1.5672,1.7549
1,1.7123,2.106
1,1.3636,2.0528
1,2.3429,2.402
1,1.5021,1.2658
1,1.1571,1.8478
1,0.92429,1.2059
1,2.3623,2.0323
1,2.1757,2.2718
1,1.5032,1.6436
1,2.1845,1.7321
1,2.6397,2.9088
1,1.8022,1.8477
1,1.7694,1.9595
1,1.4295,0.9175
1,2.6012,2.2053
1,1.3952,1.5054
1,1.9038,1.7986
1,1.5332,2.822
1,1.8085,1.617
1,1.1885,2.1185
1,2.1159,3.3374
1,2.0667,2.0902
1,1.0272,0.9647
1,2.595,1.758
1,2.6262,2.5568
1,1.1949,1.0655
1,0.8849,1.8375
1,2.0604,1.7381
1,1.6196,1.6655
1,1.9477,1.8974
1,1.3681,1.4632
1,2.7168,2.805
1,2.308,2.4206
1,2.6199,2.2958
1,2.1698,1.5455
1,2.2558,2.0614
1,1.6814,2.3294
1,2.2328,1.9987
1,1.3341,1.0218
1,2.7506,2.7032
1,1.7953,1.9755
1,0.80936,0.74381
1,1.4629,2.3423
1,1.4637,1.7717
1,1.9587,2.097
1,1.6511,1.6661
1,1.3984,1.0492
1,1.4782,1.7994
1,2.4837,2.7199
1,2.524,2.1265
1,1.7898,2.3388
1,1.6942,2.288
1,2.3036,1.8298
1,1.3829,1.7479
1,2.4747,1.9527
1,1.7445,2.0036
1,1.6886,1.8873
1,2.8792,3.3575
1,2.1092,2.5487
1,1.734,1.5779
1,2.0128,2.4379
1,1.7067,1.9254
1,1.9827,1.5015
1,1.9302,1.9697
1,2.4151,1.9924
1,2.1141,2.2525
1,1.8365,1.9005
1,1.32,1.1188
1,1.5398,2.0219
1,2.7227,2.7515
1,2.8641,2.6134
1,1.4322,2.0681
1,2.6664,2.0736
1,1.2888,1.281
1,1.2075,1.5421
1,2.3554,2.2376
1,1.6116,1.9403
1,2.0909,2.0121
1,2.2679,2.6215
1,1.4064,2.4107
1,1.5953,1.9894
1,1.8304,1.9158
1,1.398,2.2369
1,1.9516,1.6355
1,2.1112,2.7348
1,1.4959,1.9497
1,2.0639,2.8798
1,2.1526,1.6484
1,1.8106,1.948
1,0.87675,1.5929
1,2.4576,3.0765
1,2.1799,1.4592
1,1.7126,1.8361
1,2.3668,2.8338
1,2.2877,2.6488
1,2.1236,1.7357
1,1.7224,1.6175
1,2.0473,1.0946
1,1.6144,0.79587
1,1.233,1.332
1,2.0433,2.2037
1,1.4499,1.5849
1,2.2311,3.0226
1,1.9562,2.0335
1,2.0828,2.2795
1,1.5295,1.7397
1,1.9388,1.5491
1,1.8803,1.8064
1,1.8669,1.8122
1,2.2891,1.3916
1,1.5857,1.8177
1,1.5368,1.595
1,1.0201,1.5765
1,2.1011,1.2307
1,2.1036,1.5119
1,1.6966,2.4472
1,1.7168,1.7732
1,1.2952,1.1722
1,2.5218,2.0711
1,1.8388,2.6485
1,2.0326,2.1335
1,1.7362,1.5263
1,2.4072,2.426
1,1.0699,1.3315
1,2.3373,2.4342
1,1.2088,1.7439
1,1.2822,1.1877
1,1.819,1.8924
1,1.2773,1.5767
1,2.5754,2.4388
1,1.1711,1.3199
1,2.349,2.3359
1,2.3714,2.4846
1,1.1812,1.4755
1,2.8055,2.6303
1,1.251,1.2864
1,1.6527,1.733
1,3.1487,1.9704
1,2.8431,2.8967
1,1.2242,2.0952
1,2.1715,2.5661
1,1.6539,1.5837
1,2.1992,2.5901
1,2.6776,2.3762
1,2.3656,2.6651
1,1.8518,1.8417
1,1.9417,2.2037
1,2.2629,2.3427
1,2.4974,1.4377
1,2.388,2.4867
1,2.4759,2.0579
1,1.805,1.9394
1,2.5763,2.0597
1,1.9064,2.6831
1,2.0717,2.2571
1,1.3285,1.1758
1,2.7568,2.7741
1,2.4632,2.451
1,1.4224,2.0025
1,1.2792,1.1769
1,2.731,2.1856
1,2.0686,1.6134
1,1.3005,1.2694
1,2.5868,2.7416
1,2.0784,2.79
1,2.2951,2.7373
1,1.8133,1.5258
1,1.5996,1.461
1,2.3407,2.1389
1,2.1794,1.9114
1,2.6457,2.8925
1,1.4711,1.3792
1,2.9033,2.7634
1,2.4317,2.21
1,2.4443,2.5659
1,1.1119,1.269
1,2.5187,2.5843
1,2.7823,2.175
1,1.3632,1.2583
1,3.0713,2.5337
1,2.1623,2.0612
1,1.2677,1.9415
1,2.4936,2.4326
1,2.4019,2.3433
1,2.498,2.4792
1,0.86693,0.72701
1,1.7046,1.7525
1,2.2791,2.4333
1,2.3787,2.0724
1,1.2666,1.2268
1,2.1923,2.3728
1,1.8447,1.694
1,2.0839,2.0124
1,1.7567,1.7013
1,1.3122,1.927
1,2.4108,2.6864
1,1.0917,1.2868
1,2.1453,1.6066
1,1.6865,1.9746
1,2.1948,1.9954
1,2.2727,2.7798
1,1.9704,2.2851
1,2.4389,1.9462
1,1.9617,1.7548
1,2.5309,2.0313
1,1.8085,2.2553
1,0.9609,0.83947
1,1.8167,2.206
1,1.0435,0.78558
1,3.2843,2.5211
1,1.7343,1.9714
1,2.1172,1.6116
1,0.9213,1.7526
1,2.1703,2.5258
1,3.2212,2.4819
1,2.2448,2.0782
1,0.98788,1.3828
1,1.6688,1.8674
1,2.392,1.6459
1,2.4688,1.6768
1,1.7743,1.8558
1,2.7792,2.4981
1,1.7035,0.80964
1,1.4986,1.5156
1,1.523,1.6181
1,2.4048,2.094
1,1.543,1.8299
1,1.9072,2.0658
1,1.7326,2.191
1,2.4538,2.305
1,1.5056,1.8806
1,2.0436,1.836
1,1.7678,1.1767
1,3.4177,3.2334
1,2.7328,2.0765
1,2.7804,2.5433
1,1.9344,2.8445
1,1.7542,2.5069
1,2.3411,2.6804
1,1.2337,1.0998
1,1.8159,2.1092
1,1.2378,1.6079
1,2.0145,2.3106
1,2.5988,2.7398
1,2.107,1.4238
1,2.0076,2.0069
1,1.3623,1.5093
1,1.3281,2.2659
1,1.9131,1.4493
1,2.2534,1.7696
1,2.4998,2.153
1,2.2102,2.4358
1,2.8229,2.6681
1,2.1738,2.2308
1,1.8245,2.138
1,2.827,2.3931
1,2.1617,2.4549
1,3.1206,2.3699
1,2.9316,2.7708
1,0.84121,1.1725
1,1.7288,1.9446
1,0.78234,1.2375
1,1.4221,1.4514
1,2.3927,1.2169
1,1.8582,1.7101
1,2.4387,2.1095
1,1.5362,1.6942
1,2.2695,1.7839
1,1.8674,1.6313
1,1.8408,1.6044
1,2.5589,2.3887
1,1.4799,1.7573
1,1.7316,1.7716
1,2.8994,2.9874
1,3.0963,3.0903
1,2.5601,1.7579
1,1.7637,2.3891
1,0.61684,1.0832
1,1.3676,1.8104
1,1.6747,1.9135
1,1.968,1.5475
1,1.8473,2.0438
1,1.434,1.9419
1,3.3333,2.3676
1,1.1556,1.7388
1,2.7688,2.644
1,2.8102,2.69
1,2.4641,2.5439
1,1.0384,1.4405
1,1.8505,2.7094
1,1.7684,2.2717
1,2.2545,1.426
1,2.6347,2.7898
1,1.3853,1.5924
1,2.8197,2.0713
1,2.7563,1.7762
1,1.1678,1.8195
1,2.2365,1.8159
1,1.3248,1.7792
1,2.5492,2.608
1,2.2856,2.2948
1,1.7856,2.2229
1,1.8526,2.1836
1,1.6027,1.1564
1,1.2046,1.7763
1,1.4235,2.0624
1,1.7565,1.3878
1,3.2057,2.9516
1,1.245,1.0812
1,2.4919,2.0359
1,1.3593,1.6536
1,1.9236,2.2356
1,1.9981,2.0502
1,1.3639,1.4335
1,1.1867,1.26
1,2.2165,2.3021
1,2.7321,2.5514
1,1.8065,1.921
1,2.6456,2.009
1,2.0327,2.3456
1,2.2085,2.9354
1,1.717,2.2993
1,0.6883,1.0458
1,1.9112,1.3737
1,1.6224,1.4849
1,2.0677,2.0081
1,2.1484,2.4653
1,1.799,1.6423
1,1.6963,1.9609
1,2.2431,2.211
1,1.6474,1.7298
1,2.0617,2.2473
1,2.3148,1.7724
1,1.8246,1.8676
1,2.3473,2.0834
1,1.8651,1.4684
1,1.8613,2.2946
1,2.5581,2.6467
1,2.2484,2.2724
1,1.6604,2.252
1,2.2299,3.0376
1,2.0009,2.5136
1,1.7803,2.2128
1,1.553,1.8494
1,1.778,1.2232
1,2.2277,2.0678
1,1.3505,1.0235
1,2.1736,1.863
1,2.1862,2.382
1,2.2013,2.8436
1,2.3296,1.1887
1,2.1544,1.617
1,0.78368,1.2994
1,2.2983,3.1836
1,2.4755,1.4431
1,3.0409,2.6843
1,1.172,1.4038
1,2.7886,3.1415
1,1.6712,1.9013
1,1.9979,1.7422
1,1.3076,0.94914
1,1.5881,1.4224
1,2.1556,2.6403
1,1.5846,2.0142
1,1.0441,1.2294
1,2.475,1.6568
1,1.7096,2.3539
1,2.396,2.0645
1,1.3077,1.781
1,2.037,2.2848
1,2.4473,2.6943
1,1.2897,1.5079
1,2.1434,2.9368
1,1.7703,1.8775
1,1.292,1.8875
1,2.4613,2.311
1,3.5077,2.3759
1,1.5945,1.4197
1,2.6008,2.2459
1,1.8947,2.152
1,2.0586,1.6588
1,2.1849,2.1405
1,1.8974,2.4652
1,1.2937,1.3479
1,2.3068,2.1134
1,2.2281,2.1409
1,2.0471,2.6411
1,2.2256,2.7481
1,1.6171,1.7074
1,2.2186,1.6161
1,2.9279,2.8731
1,2.8933,3.0952
1,1.7701,1.4254
1,2.1263,1.5902
1,1.8648,1.9546
1,2.1471,2.1061
1,2.4201,2.3665
1,2.0355,1.6661
1,1.8402,2.1033
1,2.8791,2.542
1,1.1663,1.2859
1,1.4539,2.2456
1,2.1094,3.1329
1,2.5393,2.4437
1,1.7902,1.868
1,1.988,1.8089
1,1.5033,1.386
1,1.5869,1.0297
1,2.2167,2.0808
1,2.3531,2.3919
1,1.8675,1.637
1,2.0033,1.9968
1,2.3718,2.1366
1,2.471,2.1167
1,2.0471,2.2789
1,2.2237,1.073
1,1.2393,1.8926
1,1.2849,2.1233
1,1.9721,1.8066
1,2.4677,2.7041
1,3.1012,2.4864
1,1.628,1.5479
1,2.2463,1.8555
1,2.0159,1.7428
1,2.5449,1.6069
1,2.0852,2.1311
1,3.1013,3.5692
1,2.5491,2.3105
1,1.8246,1.9002
1,1.8783,2.3215
1,1.6836,2.2145
1,1.9825,1.7436
1,2.65,2.1658
1,1.4886,2.2668
1,2.5492,2.4686
1,2.4225,2.0552
1,1.5695,2.4148
1,2.4634,2.7163
1,2.4692,2.5613
1,3.0337,2.8606
1,1.7024,1.5025
1,1.1808,1.5021
1,1.4119,1.7193
1,2.2965,2.2693
1,2.5902,2.2928
1,2.9686,2.9169
1,1.313,1.7982
1,2.6034,2.2771
1,2.4843,2.723
1,1.7208,1.3653
1,1.9514,1.752
1,3.3176,2.7826
1,1.5964,1.9475
1,2.3131,2.0805
1,1.7513,2.0829
1,1.6754,1.9386
1,2.9904,2.5648
1,2.0314,1.9673
1,2.203,2.4035
1,1.4818,1.4923
1,2.1906,2.3693
1,1.2224,1.3
1,1.2659,2.3826
1,2.1001,1.8264
1,1.6844,1.7249
1,2.5054,2.1251
1,1.5718,2.1201
1,2.5564,1.9057
1,1.8938,2.1779
1,1.6401,1.0649
1,1.7924,1.9924
1,2.9269,2.3462
1,2.389,2.9745
1,2.6018,2.2196
1,2.7826,2.6174
1,3.1297,2.6938
1,2.6289,2.1601
1,2.1918,1.76
1,1.8015,1.5811
1,2.6663,2.8863
1,1.1902,1.337
1,2.4625,2.4948
1,2.7004,2.5278
1,1.9899,2.1415
1,1.7788,1.6952
1,1.3789,1.5745
1,1.7565,1.9653
1,1.157,1.4553
1,2.038,2.0259
1,1.5493,1.2527
1,2.4953,2.6971
1,1.4585,1.9584
1,1.8783,1.1685
1,2.4955,2.7272
1,1.6759,1.951
1,1.6713,2.0396
1,2.7281,1.8442
1,2.0232,2.0207
1,3.7883,3.4772
1,1.9679,1.2007
1,1.787,1.3861
1,2.3503,2.4374
1,2.366,2.0989
1,2.2249,2.2473
1,2.1049,1.7376
1,2.171,2.4374
1,2.2532,1.6165
1,2.4107,2.0587
1,2.3549,2.21
1,2.809,2.844
1,2.0118,2.0812
1,1.5684,1.9258
1,1.798,1.8199
1,1.8933,3.1707
1,1.1358,1.0625
1,1.7931,1.6062
1,2.4559,2.5325
1,1.626,1.6897
1,2.8326,2.7342
1,2.1696,2.6598
1,1.0403,1.9235
1,2.2986,1.9291
1,1.9083,1.7716
1,2.346,2.3799
1,1.3948,1.9796
1,2.4586,2.499
1,2.0288,2.5057
1,1.9782,2.7391
1,1.7076,1.4995
1,2.5647,2.7829
1,1.4663,1.6764
1,1.627,2.3019
1,2.0146,2.2373
1,3.0401,2.8186
1,1.6691,1.5742
1,1.4132,1.9824
1,1.6911,1.8537
1,2.434,2.2347
1,2.1414,2.3813
1,1.4311,2.3308
1,1.5742,1.3987
1,3.1595,3.3445
1,2.4148,1.8593
1,2.1732,1.9352
1,1.8011,1.5417
1,2.1728,2.1965
1,1.7227,1.7142
1,2.4542,2.7528
1,2.0476,2.063
1,1.324,1.4479
1,0.85139,1.0617
1,2.6961,2.5214
1,2.0334,1.2702
1,2.0168,2.2304
1,1.7353,1.3505
1,1.9842,1.5189
1,1.9964,2.0167
1,1.5434,1.7043
1,2.3021,1.9529
1,2.9248,2.8155
1,1.4929,2.0417
1,1.9631,2.1472
1,2.2262,2.3917
1,1.3724,1.4674
1,1.1067,1.353
1,1.5052,1.7075
1,1.8242,1.3883
1,2.2383,2.3337
1,0.6735,0.65335
1,2.4265,2.3708
1,1.183,1.5306
1,1.7477,2.2772
1,1.8111,1.4259
1,1.5504,1.4953
1,1.22,1.8778
1,2.6486,2.799
1,2.0523,1.4844
1,2.5631,2.6132
1,2.2605,2.6103
1,1.9157,2.3182
1,0.85959,1.5256
1,1.8585,1.7912
1,1.44,1.1656
1,2.4521,2.186
1,1.8402,2.0386
1,1.7111,1.196
1,2.0671,2.2258
1,1.404,1.5078
1,1.511,1.8814
1,1.6156,1.2065
1,1.7481,1.6841
1,2.2878,1.6739
1,1.8047,1.5782
1,2.189,1.3791
1,1.6277,2.4401
1,2.7553,1.9955
1,1.6561,1.0933
1,3.3547,3.0332
1,1.6997,1.6906
1,1.9626,2.6841
1,2.2055,2.178
1,2.4508,2.8816
1,1.7751,3.1345
1,0.7998,1.2281
1,3.0416,2.5106
1,2.484,2.9136
1,1.6528,1.9815
1,1.7486,1.437
1,1.2388,2.1819
1,2.0666,2.4567
1,1.9285,1.8378
1,2.1342,2.4067
1,1.6152,1.5564
1,1.043,1.4086
1,2.3601,1.5821
1,1.7978,2.223
1,2.1288,2.0528
1,1.9626,2.4793
1,2.1914,2.3102
1,2.428,2.2059
1,1.403,1.3276
1,2.8847,3.0279
1,1.982,1.5458
1,1.1478,1.1469
1,2.779,2.6876
1,2.4732,2.6507
1,2.1684,1.9192
1,1.9108,1.7459
1,2.0824,2.0549
1,1.2845,1.5602
1,1.5557,1.9343
1,2.5473,2.5428
1,2.3449,2.569
1,0.98955,1.7446
1,2.0973,2.2817
1,1.8402,1.6397
1,2.1697,2.5664
1,2.0928,2.4818
1,2.1793,2.5596
1,3.1497,2.5889
1,1.1997,1.165
1,2.5961,2.2956
1,2.7017,2.9392
1,1.9682,1.9934
1,1.083,1.7208
1,1.405,1.4645
1,2.3468,2.5165
1,1.1931,1.4817
1,2.1828,2.5294
1,2.0887,1.5835
1,2.1772,2.7661
1,2.9637,2.8197
1,1.9548,1.8446
1,2.4235,1.6677
1,2.0547,2.2047
1,3.7863,3.4714
1,2.6197,2.2675
1,1.49,1.6336
1,1.396,1.9629
1,2.577,2.3361
1,3.0643,2.9195
1,2.3268,2.6275
1,2.0714,2.7186
1,1.2323,1.829
1,2.3843,2.4049
1,1.7928,1.5266
1,2.0539,1.3929
1,2.4623,2.4715
1,0.96752,1.7306
1,2.068,2.3263
1,1.0684,1.5805
1,2.4098,2.2494
1,1.7571,1.8156
1,1.8626,2.5406
1,1.4505,1.9745
1,1.7836,1.9702
1,1.5377,1.7878
1,2.0067,2.0105
1,1.6625,2.736
1,1.521,2.1141
1,2.4672,2.0719
1,1.5673,2.3561
1,2.1613,1.6036
1,1.9616,2.0239
1,1.0512,1.3766
1,2.0775,2.0389
1,2.3421,2.686
1,2.3168,2.9007
1,1.6172,2.2929
1,1.9783,1.9038
1,2.0779,1.7653
1,1.8672,1.0551
1,2.2906,2.4993
1,2.6695,2.7594
1,2.6094,1.925
1,1.1807,1.3358
1,1.6163,1.8801
1,1.8868,2.0259
1,1.4052,1.6985
1,2.113,1.8286
1,2.6795,2.3219
1,1.7415,2.606
1,2.1481,2.8766
1,1.6204,1.8637
1,2.4485,2.3806
1,1.3428,1.3326
1,1.9639,2.0078
1,2.2022,2.2679
1,2.5335,2.6173
1,1.8719,2.1955
1,1.4869,2.0591
1,1.6574,1.2716
1,2.3205,2.0865
1,3.1142,2.6244
1,1.6064,2.5409
1,1.8027,2.0093
1,1.6383,2.1179
1,1.8719,1.7802
1,1.7713,2.0853
1,2.1225,2.4396
1,2.9491,3.4014
1,1.9525,2.4577
1,2.45,1.9617
1,2.6455,2.7839
1,2.5009,2.0012
1,2.8952,2.2659
1,2.2048,2.1571
1,1.2834,1.4858
1,2.5896,1.9713
1,1.3765,1.1616
1,1.83,1.0727
1,1.866,1.8306
1,2.7652,2.7803
1,1.5909,1.5593
1,2.2609,2.1873
1,2.7732,2.9632
1,1.6737,1.5143
1,1.6557,1.6347
1,2.0627,1.1874
1,1.8718,2.112
1,1.5603,1.1973
1,2.2301,2.2196
1,2.2269,1.8435
1,2.5887,2.1898
1,2.76,2.8822
1,1.9106,1.5603
1,2.4347,2.51
1,1.1624,1.3842
1,1.5013,1.8067
1,1.1846,1.0122
1,1.7441,0.85108
1,2.4587,2.1162
1,2.547,2.5441
1,2.5184,2.34
1,2.9904,3.7389
1,1.7557,1.5998
1,1.381,1.3502
1,0.617,1.1165
1,2.1215,2.2796
1,2.2115,2.1546
1,2.1012,1.4316
1,1.7291,2.1953
1,2.7907,2.4897
1,1.4375,1.4225
1,3.415,2.3041
1,2.057,2.0602
1,1.8462,2.5656
1,2.5794,3.0133
1,2.0046,1.9829
1,2.7015,2.4435
1,2.8941,3.242
1,1.2879,1.0314
1,2.4232,1.7258
1,2.1387,2.2086
1,2.6038,3.0084
1,1.0426,1.8085
1,2.6214,2.5283
1,2.2199,2.0184
1,2.9232,2.4979
1,0.85803,0.71712
1,1.9899,1.7837
1,1.9485,2.1082
1,2.1189,2.7743
1,3.3904,3.087
1,2.2204,1.9453
1,2.8936,2.6715
1,1.5149,2.0369
1,1.2771,1.3096
1,1.7891,1.9846
1,1.5274,1.6918
1,1.7649,1.6927
1,2.2936,1.7714
1,1.9842,2.3414
1,1.4757,1.4281
1,2.763,2.3239
1,1.5471,1.5938
1,2.6827,2.0618
1,2.3309,2.442
1,1.2668,0.84474
1,2.4976,2.3287
1,2.6163,2.6597
1,2.2767,2.2354
1,1.8786,2.2701
1,2.2535,2.3214
1,2.8778,2.9595
1,2.4074,2.2073
1,2.1582,2.5234
1,1.4692,1.7338
1,1.6077,1.6295
1,1.5264,1.8624
1,1.9406,2.2366
1,2.1176,1.9915
1,2.2718,2.3066
1,2.4379,1.7555
1,2.1419,2.4185
1,2.711,2.0852
1,2.1693,2.2175
1,0.88137,1.8785
1,1.1168,2.2643
1,2.4303,2.4586
1,2.5612,2.7129
1,1.8934,1.9281
1,2.9445,1.9991
1,1.2282,1.7686
1,1.711,2.1865
1,1.8246,1.5761
1,1.6634,1.63
1,1.7486,1.5672
1,1.5746,1.8496
1,2.4443,1.9625
1,1.9819,2.6594
1,0.87019,1.8527
1,2.305,2.3601
1,2.2099,2.0597
1,2.8687,2.9058
1,2.1307,1.7337
2,0.80232,4.205
2,1.6023,1.7552
2,0.97965,1.4665
2,0.86321,5.7177
2,1.0283,3.41
2,1.4049,3.7909
2,1.0459,1.8091
2,0.83285,4.284
2,1.2209,6.4099
2,0.80492,1.7667
2,1.3733,5.2333
2,1.597,5.2339
2,1.3489,2.9978
2,1.2547,4.2045
2,0.47156,4.0996
2,1.1441,6.6845
2,1.2476,3.382
2,1.2585,3.459
2,1.5495,6.1962
2,1.1906,3.4992
2,0.75499,2.0513
2,0.8224,4.689
2,0.60514,3.513
2,0.40415,3.4959
2,0.56857,6.2749
2,0.98567,3.1012
2,0.94983,4.4326
2,0.97698,1.698
2,1.1303,5.3367
2,0.89058,5.5586
2,0.74172,3.7951
2,1.045,3.5544
2,1.4841,5.3377
2,1.1768,3.9348
2,1.4801,5.4016
2,0.82718,2.4669
2,0.70385,2.2129
2,1.2085,2.241
2,0.87488,3.9724
2,0.91075,3.8455
2,0.78925,3.9924
2,0.85495,4.4564
2,1.3037,5.0312
2,1.1546,3.5638
2,1.0914,4.3886
2,1.3235,4.4072
2,0.77652,3.5152
2,1.399,5.3816
2,1.2091,4.9245
2,0.814,3.9534
2,1.3425,0.63903
2,0.6184,2.6392
2,1.1587,3.4896
2,0.85164,5.1955
2,1.1412,4.4906
2,1.0916,4.8084
2,0.87982,3.5537
2,1.3226,6.3481
2,1.2398,5.7927
2,0.82316,3.4182
2,1.3937,5.2629
2,0.56087,3.4268
2,1.4111,2.9244
2,1.2565,3.2967
2,1.4452,3.619
2,0.94261,4.5121
2,1.029,3.6483
2,0.85471,1.1532
2,1.1038,4.2837
2,1.6099,4.8006
2,0.51623,3.7391
2,1.0284,3.9548
2,0.92987,5.791
2,0.93838,2.8478
2,0.9564,3.0967
2,1.3001,3.3365
2,0.69262,4.219
2,1.0721,3.296
2,0.90507,5.2233
2,0.87922,5.0771
2,1.0639,4.0495
2,0.93269,5.4654
2,0.49358,4.9003
2,1.1188,4.4458
2,0.14358,3.5398
2,0.70205,5.6175
2,0.97706,6.9896
2,0.61383,4.1136
2,0.8648,2.8193
2,1.0728,2.0862
2,0.88857,3.5589
2,0.7437,3.1878
2,1.0185,4.3163
2,0.87678,3.3459
2,1.1682,3.1962
2,0.81658,3.8181
2,0.9446,3.7894
2,0.94472,2.7865
2,0.81008,4.9111
2,1.0233,4.1269
2,0.33963,2.8821
2,1.0918,3.1406
2,1.4248,4.102
2,1.2572,4.1604
2,1.3655,4.1191
2,0.95448,3.0184
2,0.47111,4.1466
2,0.97944,3.1963
2,1.2512,3.4471
2,0.77372,3.9641
2,1.8405,5.1421
2,1.0723,5.8937
2,0.54327,3.4739
2,0.79638,3.6797
2,0.62396,3.6255
2,1.2688,5.8494
2,0.7991,3.1501
2,1.0976,5.2337
2,0.4134,4.571
2,0.84736,1.2438
2,0.84184,3.0975
2,0.50503,4.6897
2,1.1193,6.6063
2,1.3764,4.0676
2,1.5712,5.6463
2,1.1179,5.5905
2,1.4636,5.5118
2,0.69114,3.7338
2,0.45217,4.0263
2,0.97754,3.7587
2,0.86594,2.3329
2,1.1093,2.6496
2,1.3508,3.1451
2,1.1335,6.882
2,0.0025235,2.9106
2,1.0373,5.289
2,1.1975,4.8773
2,1.0182,3.8691
2,1.6136,4.4812
2,1.0377,4.7874
2,1.5849,4.7264
2,1.238,3.9158
2,1.2609,3.4612
2,1.0492,3.0085
2,1.4243,5.9932
2,0.95996,4.4489
2,0.78164,3.9558
2,0.73725,5.7535
2,1.1723,2.9754
2,1.155,4.8486
2,0.67538,4.5338
2,1.1948,2.7722
2,1.4279,5.2948
2,1.4004,5.7729
2,0.88394,3.0525
2,0.7057,3.8585
2,0.63669,2.9086
2,1.2681,3.4484
2,0.97048,4.0381
2,0.98019,4.4712
2,0.72488,3.656
2,1.1305,6.7536
2,1.0128,3.6837
2,1.1058,5.9719
2,0.98173,2.1438
2,0.90702,5.3862
2,1.3504,3.324
2,0.93955,3.375
2,1.0373,4.5562
2,0.75558,4.6764
2,1.394,4.8943
2,1.227,5.2845
2,0.66739,3.6868
2,1.0147,3.6669
2,0.50628,3.6522
2,0.90591,2.9376
2,0.77907,4.4366
2,0.80963,3.3397
2,0.45984,2.0374
2,0.84525,4.1429
2,0.73455,3.2456
2,0.62129,5.73
2,1.2825,3.7781
2,0.67436,4.4351
